x,y,z,Bx,By,Bz,Bmag
-0.0949999988,-0.0150000006,-0.025000006,0.0490520671,-8.17901366e-07,-4.52889526e-06,0.0490520673
-0.0949999988,-0.0150000006,-0.0200000033,0.0490546972,-1.56927354e-06,-5.1030238e-06,0.0490546974
-0.0949999988,-0.0150000006,-0.0150000006,0.0490575098,6.8089264e-07,-5.10006385e-06,0.04905751
-0.0949999988,-0.0150000006,-0.0100000054,0.0490604006,8.6726385e-07,-4.83234135e-06,0.0490604008
-0.0949999988,-0.0150000006,-0.00500000268,0.0490626469,9.86075406e-07,-3.33485241e-06,0.049062647
-0.0949999988,-0.0150000006,-7.4505806e-09,0.0490635633,6.17704359e-07,5.66085873e-07,0.0490635634
-0.0949999988,-0.0150000006,0.00499999523,0.0490621142,8.17106297e-07,3.63261688e-06,0.0490621144
-0.0949999988,-0.0150000006,0.00999999791,0.0490604751,1.35645428e-06,4.51902224e-06,0.0490604753
-0.0949999988,-0.0150000006,0.0149999931,0.0490567796,5.64652566e-07,5.96584368e-06,0.04905678
-0.0949999988,-0.0150000006,0.0199999958,0.0490545519,-8.69234441e-07,5.11798407e-06,0.0490545521
-0.0949999988,-0.0150000006,0.0249999985,0.0490523838,-7.13738075e-07,4.39343648e-06,0.049052384
-0.0949999988,-0.0100000054,-0.025000006,0.0490531549,4.67027803e-07,-3.56656074e-06,0.049053155
-0.0949999988,-0.0100000054,-0.0200000033,0.0490546636,-4.56889779e-07,-5.42778253e-06,0.0490546639
-0.0949999988,-0.0100000054,-0.0150000006,0.0490570962,-1.07900803e-07,-6.35249717e-06,0.0490570967
-0.0949999988,-0.0100000054,-0.0100000054,0.0490604155,6.4398489e-07,-6.22457082e-06,0.0490604159
-0.0949999988,-0.0100000054,-0.00500000268,0.0490619466,6.02474017e-07,-3.03635443e-06,0.0490619467
-0.0949999988,-0.0100000054,-7.4505806e-09,0.0490622148,1.71320721e-07,1.17208401e-07,0.0490622148
-0.0949999988,-0.0100000054,0.00499999523,0.049061358,3.43495685e-07,2.80870972e-06,0.0490613581
-0.0949999988,-0.0100000054,0.00999999791,0.0490612127,2.07234621e-07,5.64952234e-06,0.049061213
-0.0949999988,-0.0100000054,0.0149999931,0.0490569659,1.81613814e-07,6.85854411e-06,0.0490569663
-0.0949999988,-0.0100000054,0.0199999958,0.0490548909,6.20639184e-08,5.16409955e-06,0.0490548911
-0.0949999988,-0.0100000054,0.0249999985,0.0490522087,-1.39178269e-08,3.82367625e-06,0.0490522088
-0.0949999988,-0.00500000268,-0.0300000012,0.0490514375,-5.29069041e-07,-1.8173414e-06,0.0490514376
-0.0949999988,-0.00500000268,-0.025000006,0.0490517765,-5.56842849e-07,-4.85488499e-06,0.0490517768
-0.0949999988,-0.00500000268,-0.0200000033,0.0490550548,-1.65287645e-07,-6.09343488e-06,0.0490550552
-0.0949999988,-0.00500000268,-0.0150000006,0.049057845,6.66873518e-07,-5.54604458e-06,0.0490578453
-0.0949999988,-0.00500000268,-0.0100000054,0.0490598343,5.75646936e-07,-4.32587058e-06,0.0490598345
-0.0949999988,-0.00500000268,-0.00500000268,0.0490626879,4.63003687e-07,-2.28394174e-06,0.049062688
